,Manhattan,Camberra,BrayCurtis,cossine,cossine_spy,Manhattanj,Camberraj,BrayCurtisj
0,0.31090807914733887,0.540992021560669,0.6209149360656738,40.397202491760254,23.192161321640015,0.64109206199646,0.43613743782043457,0.4997689723968506
1,0.3302137851715088,0.5499927997589111,0.6484839916229248,39.947248458862305,23.02019739151001,0.3391759395599365,0.37314891815185547,0.3682539463043213
