pre_proc,redux_func,n_components,dist,t,P1pp,P1_True,P1_len,P2pp,P2_True,P2_len
scalarop_nothing,_FactorAnalysis,80,Manhattan,1008.9007804393767,0.1696113074204947,96,566,0.2566037735849057,68,265
scalarop_nothing,_FactorAnalysis,90,Manhattan,804.1781775951385,0.176678445229682,100,566,0.2490566037735849,66,265
scalarop_nothing,_FactorAnalysis,100,Manhattan,946.5834407806396,0.18904593639575973,107,566,0.2528301886792453,67,265
scalarop_nothing,_FactorAnalysis,110,Manhattan,1265.5515065193174,0.1943462897526501,110,566,0.27547169811320754,73,265
scalarop_nothing,_FactorAnalysis,120,Manhattan,1616.7447278499606,0.1802120141342756,102,566,0.29056603773584905,77,265
scalarop_nothing,_FactorAnalysis,130,Manhattan,1768.2647008895874,0.1784452296819788,101,566,0.2830188679245283,75,265
scalarop_nothing,_FactorAnalysis,140,Manhattan,1765.043561220169,0.1943462897526501,110,566,0.29056603773584905,77,265
scalarop_nothing,_FactorAnalysis,150,Manhattan,979.8413305282593,0.1943462897526501,110,566,0.32452830188679244,86,265
escalaropt_missings,_FactorAnalysis,10,Manhattan,655.7157492637633,0.21024734982332155,119,566,0.2679245283018868,71,265
escalaropt_missings,_FactorAnalysis,20,Manhattan,770.6910443305969,0.2314487632508834,131,566,0.2641509433962264,70,265
escalaropt_missings,_FactorAnalysis,30,Manhattan,859.2885937690735,0.215547703180212,122,566,0.2981132075471698,79,265
escalaropt_missings,_FactorAnalysis,40,Manhattan,978.4393963813782,0.2385159010600707,135,566,0.2716981132075472,72,265
escalaropt_missings,_FactorAnalysis,50,Manhattan,1220.4446909427645,0.20141342756183744,114,566,0.2792452830188679,74,265
escalaropt_missings,_FactorAnalysis,60,Manhattan,1131.2264399528506,0.1784452296819788,101,566,0.27547169811320754,73,265
escalaropt_missings,_FactorAnalysis,70,Manhattan,964.5506427288057,0.1696113074204947,96,566,0.27547169811320754,73,265
escalaropt_missings,_FactorAnalysis,80,Manhattan,821.3138899803163,0.17491166077738515,99,566,0.2528301886792453,67,265
escalaropt_missings,_FactorAnalysis,90,Manhattan,978.7446851730348,0.18197879858657245,103,566,0.2490566037735849,66,265
escalaropt_missings,_FactorAnalysis,100,Manhattan,1276.553653240204,0.1978798586572438,112,566,0.2716981132075472,72,265
escalaropt_missings,_FactorAnalysis,110,Manhattan,1448.4039025306702,0.19081272084805653,108,566,0.2867924528301887,76,265
escalaropt_missings,_FactorAnalysis,120,Manhattan,1626.2503156661987,0.1872791519434629,106,566,0.2867924528301887,76,265
escalaropt_missings,_FactorAnalysis,130,Manhattan,1763.2372200489044,0.1855123674911661,105,566,0.2867924528301887,76,265
escalaropt_missings,_FactorAnalysis,140,Manhattan,2101.9620518684387,0.19611307420494686,111,566,0.2867924528301887,76,265
escalaropt_missings,_FactorAnalysis,150,Manhattan,905.405026435852,0.19611307420494686,111,566,0.3207547169811321,85,265
scalarop_nothing,_FastICA,10,Manhattan,644.8222534656525,0.2226148409893993,126,566,0.2037735849056604,54,265
scalarop_nothing,_FastICA,20,Manhattan,663.5015072822572,0.23498233215547706,133,566,0.2339622641509434,62,265
scalarop_nothing,_FastICA,30,Manhattan,684.057409286499,0.2667844522968198,151,566,0.2490566037735849,66,265
escalaropt_std,_FastICA,60,Manhattan,740.0416615009308,0.2791519434628975,158,566,0.2943396226415094,78,265
escalaropt_std,_FastICA,70,Manhattan,771.3548312187195,0.2561837455830389,145,566,0.2792452830188679,74,265
escalaropt_std,_FastICA,80,Manhattan,807.0813653469086,0.2385159010600707,135,566,0.3094339622641509,82,265
escalaropt_std,_FastICA,90,Manhattan,831.1171414852142,0.2703180212014134,153,566,0.3018867924528302,80,265
escalaropt_std,_FastICA,100,Manhattan,842.3542077541351,0.2756183745583039,156,566,0.2830188679245283,75,265
escalaropt_std,_FastICA,110,Manhattan,863.798327922821,0.2561837455830389,145,566,0.3056603773584905,81,265
escalaropt_std,_FastICA,120,Manhattan,865.208446264267,0.2597173144876325,147,566,0.2679245283018868,71,265
escalaropt_std,_FastICA,130,Manhattan,901.2371480464936,0.2385159010600707,135,566,0.26037735849056604,69,265
escalaropt_std,_FastICA,140,Manhattan,928.204758644104,0.25265017667844525,143,566,0.2830188679245283,75,265
escalaropt_std,_FastICA,150,Manhattan,919.6677236557007,0.2561837455830389,145,566,0.3132075471698113,83,265
escalaropt_entropy,_FastICA,10,Manhattan,727.8316700458528,0.17314487632508835,98,566,0.19245283018867929,51,265
escalaropt_entropy,_FastICA,20,Manhattan,664.5082082748412,0.2332155477031802,132,566,0.21509433962264152,57,265
escalaropt_entropy,_FastICA,30,Manhattan,675.521821975708,0.24381625441696114,138,566,0.2377358490566037,63,265
escalaropt_entropy,_FastICA,40,Manhattan,693.3906002044678,0.28975265017667845,164,566,0.2679245283018868,71,265
escalaropt_entropy,_FastICA,50,Manhattan,711.4188094139099,0.2738515901060071,155,566,0.2943396226415094,78,265
escalaropt_entropy,_FastICA,60,Manhattan,728.7673425674437,0.27208480565371024,154,566,0.3018867924528302,80,265
escalaropt_entropy,_FastICA,70,Manhattan,763.8015100955963,0.29858657243816256,169,566,0.2943396226415094,78,265
escalaropt_entropy,_FastICA,80,Manhattan,780.155534029007,0.27208480565371024,154,566,0.2679245283018868,71,265
escalaropt_entropy,_FastICA,90,Manhattan,806.1561162471771,0.2826855123674912,160,566,0.2867924528301887,76,265
escalaropt_entropy,_FastICA,100,Manhattan,840.676527261734,0.26855123674911663,152,566,0.3018867924528302,80,265
escalaropt_entropy,_FastICA,110,Manhattan,850.4822444915771,0.26501766784452296,150,566,0.2943396226415094,78,265
escalaropt_entropy,_FastICA,120,Manhattan,884.4197165966034,0.2420494699646643,137,566,0.2792452830188679,74,265
escalaropt_entropy,_FastICA,130,Manhattan,881.9789910316467,0.2314487632508834,131,566,0.2981132075471698,79,265
escalaropt_entropy,_FastICA,140,Manhattan,908.0419237613678,0.2402826855123675,136,566,0.2566037735849057,68,265
escalaropt_entropy,_FastICA,150,Manhattan,932.435825586319,0.2473498233215548,140,566,0.3283018867924528,87,265
escalaropt_std,_PCA,10,Manhattan,736.4526069164276,0.1855123674911661,105,566,0.22641509433962265,60,265
escalaropt_std,_PCA,20,Manhattan,692.3940448760986,0.1625441696113074,92,566,0.2415094339622641,64,265
escalaropt_std,_PCA,30,Manhattan,689.3991775512695,0.215547703180212,122,566,0.26037735849056604,69,265
escalaropt_std,_PCA,40,Manhattan,704.6857483386992,0.2420494699646643,137,566,0.2716981132075472,72,265
escalaropt_std,_PCA,50,Manhattan,734.6733343601227,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,60,Manhattan,761.2263286113739,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,70,Manhattan,778.9255557060243,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,80,Manhattan,807.0471343994141,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,90,Manhattan,829.3568813800812,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,100,Manhattan,853.8191783428192,0.2296819787985865,130,566,0.2716981132075472,72,265
escalaropt_std,_PCA,110,Manhattan,873.3387274742126,0.2314487632508834,131,566,0.2716981132075472,72,265
escalaropt_std,_PCA,120,Manhattan,894.8188893795012,0.2296819787985865,130,566,0.2716981132075472,72,265
escalaropt_std,_PCA,130,Manhattan,918.5537538528442,0.2296819787985865,130,566,0.2716981132075472,72,265
escalaropt_std,_PCA,140,Manhattan,856.7855362892151,0.2296819787985865,130,566,0.2716981132075472,72,265
escalaropt_std,_PCA,150,Manhattan,869.4936633110046,0.2296819787985865,130,566,0.2716981132075472,72,265
escalaropt_entropy,_PCA,10,Manhattan,657.3784408569336,0.19611307420494692,111,566,0.2075471698113208,55,265
escalaropt_entropy,_PCA,20,Manhattan,674.0976128578186,0.2402826855123675,136,566,0.2075471698113208,55,265
escalaropt_entropy,_PCA,30,Manhattan,687.8817882537842,0.2402826855123675,136,566,0.2377358490566037,63,265
escalaropt_entropy,_PCA,40,Manhattan,700.3436868190765,0.23674911660777384,134,566,0.2566037735849057,68,265
escalaropt_entropy,_PCA,50,Manhattan,731.74849152565,0.2420494699646643,137,566,0.26037735849056604,69,265
escalaropt_entropy,_PCA,60,Manhattan,753.2544786930084,0.2508833922261484,142,566,0.26037735849056604,69,265
escalaropt_entropy,_PCA,70,Manhattan,778.1419832706451,0.24558303886925795,139,566,0.2716981132075472,72,265
escalaropt_entropy,_PCA,80,Manhattan,800.5016341209413,0.24558303886925795,139,566,0.2679245283018868,71,265
escalaropt_entropy,_PCA,90,Manhattan,824.2585570812225,0.2508833922261484,142,566,0.2679245283018868,71,265
escalaropt_entropy,_PCA,100,Manhattan,845.2942922115326,0.2473498233215548,140,566,0.2716981132075472,72,265
escalaropt_entropy,_PCA,110,Manhattan,866.173995256424,0.24558303886925795,139,566,0.2679245283018868,71,265
escalaropt_entropy,_PCA,120,Manhattan,891.0108761787415,0.2508833922261484,142,566,0.2716981132075472,72,265
escalaropt_entropy,_PCA,130,Manhattan,904.9850461483003,0.2508833922261484,142,566,0.2679245283018868,71,265
escalaropt_entropy,_PCA,140,Manhattan,855.4308590888977,0.254416961130742,144,566,0.2641509433962264,70,265
escalaropt_entropy,_PCA,150,Manhattan,866.3423509597777,0.254416961130742,144,566,0.2641509433962264,70,265
scalarop_nothing,_FastICA,40,Manhattan,701.5411257743835,0.32332155477031804,183,566,0.27547169811320754,73,265
scalarop_nothing,_FastICA,50,Manhattan,746.4410557746887,0.29858657243816256,169,566,0.27547169811320754,73,265
scalarop_nothing,_FastICA,60,Manhattan,822.1172745227814,0.2597173144876325,147,566,0.3018867924528302,80,265
scalarop_nothing,_FastICA,70,Manhattan,803.7054352760315,0.2932862190812721,166,566,0.2943396226415094,78,265
scalarop_nothing,_FastICA,80,Manhattan,865.9789590835571,0.28975265017667845,164,566,0.27547169811320754,73,265
scalarop_nothing,_FastICA,90,Manhattan,823.7233633995056,0.28975265017667845,164,566,0.29056603773584905,77,265
scalarop_nothing,_FastICA,100,Manhattan,848.49635887146,0.2667844522968198,151,566,0.2981132075471698,79,265
scalarop_nothing,_FastICA,110,Manhattan,872.4354643821716,0.2614840989399293,148,566,0.2792452830188679,74,265
scalarop_nothing,_FastICA,120,Manhattan,885.5161209106445,0.25265017667844525,143,566,0.27547169811320754,73,265
scalarop_nothing,_FastICA,130,Manhattan,929.4466745853424,0.24381625441696114,138,566,0.3207547169811321,85,265
scalarop_nothing,_FastICA,140,Manhattan,851.7269158363342,0.2296819787985865,130,566,0.2792452830188679,74,265
scalarop_nothing,_FastICA,150,Manhattan,858.3311114311218,0.2420494699646643,137,566,0.2981132075471698,79,265
escalaropt_missings,_FastICA,10,Manhattan,642.137731552124,0.19081272084805653,108,566,0.2566037735849057,68,265
escalaropt_missings,_FastICA,20,Manhattan,668.5828261375427,0.23498233215547706,133,566,0.19622641509433966,52,265
escalaropt_missings,_FastICA,30,Manhattan,680.1069874763489,0.25265017667844525,143,566,0.2566037735849057,68,265
escalaropt_missings,_FastICA,40,Manhattan,687.8603839874268,0.30742049469964666,174,566,0.3056603773584905,81,265
escalaropt_missings,_FastICA,50,Manhattan,718.6344592571259,0.2773851590106007,157,566,0.3018867924528302,80,265
escalaropt_missings,_FastICA,60,Manhattan,753.7173180580139,0.303886925795053,172,566,0.2830188679245283,75,265
escalaropt_missings,_FastICA,70,Manhattan,780.7562308311462,0.284452296819788,161,566,0.2943396226415094,78,265
escalaropt_missings,_FastICA,80,Manhattan,813.0215473175049,0.28975265017667845,164,566,0.29056603773584905,77,265
escalaropt_missings,_FastICA,90,Manhattan,821.700686454773,0.284452296819788,161,566,0.2981132075471698,79,265
escalaropt_missings,_FastICA,100,Manhattan,853.2167081832886,0.2614840989399293,148,566,0.3132075471698113,83,265
escalaropt_missings,_FastICA,110,Manhattan,870.5520718097687,0.254416961130742,144,566,0.29056603773584905,77,265
escalaropt_missings,_FastICA,120,Manhattan,902.502942085266,0.2314487632508834,131,566,0.27547169811320754,73,265
escalaropt_missings,_FastICA,130,Manhattan,909.9688451290132,0.2296819787985865,130,566,0.3169811320754717,84,265
escalaropt_missings,_FastICA,140,Manhattan,840.3651030063629,0.23674911660777384,134,566,0.2679245283018868,71,265
escalaropt_missings,_FastICA,150,Manhattan,834.3404850959778,0.2332155477031802,132,566,0.3283018867924528,87,265
scalarop_nothing,_PCA,10,Manhattan,640.7492651939393,0.2120141342756184,120,566,0.21132075471698114,56,265
scalarop_nothing,_PCA,20,Manhattan,664.7440712451935,0.1943462897526501,110,566,0.2377358490566037,63,265
scalarop_nothing,_PCA,30,Manhattan,694.1562080383301,0.23674911660777384,134,566,0.2415094339622641,64,265
scalarop_nothing,_PCA,40,Manhattan,706.7291796207428,0.254416961130742,144,566,0.2528301886792453,67,265
scalarop_nothing,_PCA,50,Manhattan,738.6126718521118,0.26855123674911663,152,566,0.2528301886792453,67,265
scalarop_nothing,_PCA,60,Manhattan,764.133867263794,0.2703180212014134,153,566,0.2528301886792453,67,265
scalarop_nothing,_PCA,70,Manhattan,789.6972403526306,0.26855123674911663,152,566,0.2528301886792453,67,265
scalarop_nothing,_PCA,80,Manhattan,811.0185298919678,0.2667844522968198,151,566,0.2490566037735849,66,265
scalarop_nothing,_PCA,90,Manhattan,833.6834232807159,0.26855123674911663,152,566,0.2641509433962264,70,265
scalarop_nothing,_PCA,100,Manhattan,856.750744342804,0.2579505300353357,146,566,0.2490566037735849,66,265
scalarop_nothing,_PCA,110,Manhattan,881.671323299408,0.254416961130742,144,566,0.2490566037735849,66,265
scalarop_nothing,_PCA,120,Manhattan,897.0578656196594,0.2508833922261484,142,566,0.2377358490566037,63,265
scalarop_nothing,_PCA,130,Manhattan,921.8197784423828,0.2508833922261484,142,566,0.2452830188679245,65,265
scalarop_nothing,_PCA,140,Manhattan,834.8354954719542,0.2491166077738516,141,566,0.2490566037735849,66,265
scalarop_nothing,_PCA,150,Manhattan,839.8455650806427,0.2491166077738516,141,566,0.2490566037735849,66,265
escalaropt_missings,_PCA,10,Manhattan,640.627824306488,0.1978798586572438,112,566,0.27547169811320754,73,265
escalaropt_missings,_PCA,20,Manhattan,667.0298464298247,0.19611307420494692,111,566,0.21132075471698114,56,265
escalaropt_missings,_PCA,30,Manhattan,689.0597369670868,0.22438162544169613,127,566,0.2415094339622641,64,265
escalaropt_missings,_PCA,40,Manhattan,714.6123979091644,0.23674911660777384,134,566,0.2641509433962264,70,265
escalaropt_missings,_PCA,50,Manhattan,741.0650794506073,0.24558303886925795,139,566,0.2867924528301887,76,265
escalaropt_missings,_PCA,60,Manhattan,766.4012398719788,0.25265017667844525,143,566,0.2792452830188679,74,265
escalaropt_missings,_PCA,70,Manhattan,787.6251637935637,0.254416961130742,144,566,0.2679245283018868,71,265
escalaropt_missings,_PCA,80,Manhattan,813.3580267429352,0.2597173144876325,147,566,0.2792452830188679,74,265
escalaropt_missings,_PCA,90,Manhattan,834.7799923419952,0.254416961130742,144,566,0.2679245283018868,71,265
escalaropt_missings,_PCA,100,Manhattan,858.7393507957457,0.2491166077738516,141,566,0.2792452830188679,74,265
escalaropt_missings,_PCA,110,Manhattan,878.5274856090546,0.24381625441696114,138,566,0.2679245283018868,71,265
escalaropt_missings,_PCA,120,Manhattan,896.6067917346954,0.2473498233215548,140,566,0.2641509433962264,70,265
escalaropt_missings,_PCA,130,Manhattan,918.8099377155304,0.2473498233215548,140,566,0.2679245283018868,71,265
escalaropt_missings,_PCA,140,Manhattan,805.1701152324678,0.24558303886925795,139,566,0.2679245283018868,71,265
escalaropt_missings,_PCA,150,Manhattan,793.6361734867096,0.24558303886925795,139,566,0.2679245283018868,71,265
scalarop_nothing,_FastICA,35,Manhattan,738.1888449192047,0.3197879858657244,181,566,0.2490566037735849,66,265
scalarop_nothing,_FastICA,45,Manhattan,766.8422999382019,0.3109540636042403,176,566,0.26037735849056604,69,265
scalarop_nothing,_FastICA,55,Manhattan,752.7345788478851,0.2756183745583039,156,566,0.3018867924528302,80,265
scalarop_nothing,_FastICA,65,Manhattan,738.5255672931671,0.31448763250883394,178,566,0.2867924528301887,76,265
scalarop_nothing,_FastICA,75,Manhattan,867.0176303386688,0.2862190812720848,162,566,0.29056603773584905,77,265
scalarop_nothing,_FastICA,85,Manhattan,813.4421892166138,0.2614840989399293,148,566,0.27547169811320754,73,265
escalaropt_missings,_FastICA,35,Manhattan,747.6009883880615,0.30742049469964666,174,566,0.29056603773584905,77,265
escalaropt_missings,_FastICA,45,Manhattan,737.2443399429321,0.2968197879858657,168,566,0.2716981132075472,72,265
escalaropt_missings,_FastICA,55,Manhattan,832.9462423324585,0.28975265017667845,164,566,0.3056603773584905,81,265
escalaropt_missings,_FastICA,65,Manhattan,767.0485150814056,0.2950530035335689,167,566,0.3018867924528302,80,265
escalaropt_missings,_FastICA,75,Manhattan,741.1023142337799,0.28975265017667845,164,566,0.2792452830188679,74,265
escalaropt_missings,_FastICA,85,Manhattan,784.5839130878447,0.28975265017667845,164,566,0.3094339622641509,82,265
escalaropt_std,_FastICA,35,Manhattan,758.9705810546875,0.34275618374558303,194,566,0.2528301886792453,67,265
escalaropt_std,_FastICA,45,Manhattan,732.8267469406128,0.30742049469964666,174,566,0.26037735849056604,69,265
escalaropt_std,_FastICA,55,Manhattan,777.2151446342468,0.2932862190812721,166,566,0.2981132075471698,79,265
escalaropt_std,_FastICA,65,Manhattan,810.3803837299347,0.2738515901060071,155,566,0.2867924528301887,76,265
escalaropt_std,_FastICA,75,Manhattan,775.1952865123749,0.2473498233215548,140,566,0.2943396226415094,78,265
escalaropt_std,_FastICA,85,Manhattan,867.0959169864655,0.27208480565371024,154,566,0.2981132075471698,79,265
escalaropt_entropy,_FastICA,35,Manhattan,695.7285254001617,0.28091872791519434,159,566,0.2830188679245283,75,265
escalaropt_entropy,_FastICA,45,Manhattan,757.0959091186522,0.2862190812720848,162,566,0.2528301886792453,67,265
escalaropt_entropy,_FastICA,55,Manhattan,779.2337191104889,0.2862190812720848,162,566,0.3207547169811321,85,265
escalaropt_entropy,_FastICA,65,Manhattan,748.8574297428131,0.3109540636042403,176,566,0.27547169811320754,73,265
escalaropt_entropy,_FastICA,75,Manhattan,769.294127702713,0.28975265017667845,164,566,0.2943396226415094,78,265
escalaropt_entropy,_FastICA,85,Manhattan,889.7303674221039,0.2703180212014134,153,566,0.29056603773584905,77,265
scalarop_nothing,_NMF,35,Manhattan,708.2824547290802,0.2773851590106007,157,566,0.2641509433962264,70,265
scalarop_nothing,_NMF,45,Manhattan,739.1876351833344,0.3003533568904594,170,566,0.27547169811320754,73,265
scalarop_nothing,_NMF,55,Manhattan,779.3713431358337,0.2862190812720848,162,566,0.2830188679245283,75,265
scalarop_nothing,_NMF,65,Manhattan,799.3075981140138,0.27208480565371024,154,566,0.2566037735849057,68,265
scalarop_nothing,_NMF,75,Manhattan,795.9514882564545,0.2667844522968198,151,566,0.2415094339622641,64,265
scalarop_nothing,_NMF,85,Manhattan,841.0774903297424,0.2773851590106007,157,566,0.2566037735849057,68,265
escalaropt_missings,_NMF,35,Manhattan,702.7954981327057,0.24558303886925795,139,566,0.23018867924528305,61,265
escalaropt_missings,_NMF,45,Manhattan,742.7999505996704,0.254416961130742,144,566,0.2641509433962264,70,265
escalaropt_missings,_NMF,55,Manhattan,760.0077922344208,0.2614840989399293,148,566,0.2566037735849057,68,265
escalaropt_missings,_NMF,65,Manhattan,787.7913818359375,0.254416961130742,144,566,0.3056603773584905,81,265
escalaropt_missings,_NMF,75,Manhattan,831.3377373218536,0.26501766784452296,150,566,0.3018867924528302,80,265
escalaropt_missings,_NMF,85,Manhattan,817.1291844844818,0.2402826855123675,136,566,0.2641509433962264,70,265
escalaropt_std,_NMF,35,Manhattan,718.4279460906982,0.284452296819788,161,566,0.26037735849056604,69,265
escalaropt_std,_NMF,45,Manhattan,745.2751920223236,0.303886925795053,172,566,0.2867924528301887,76,265
escalaropt_std,_NMF,55,Manhattan,788.1830534934998,0.2915194346289753,165,566,0.2641509433962264,70,265
escalaropt_std,_NMF,65,Manhattan,725.8570084571837,0.2756183745583039,156,566,0.21509433962264152,57,265
escalaropt_std,_NMF,75,Manhattan,742.1563861370088,0.25265017667844525,143,566,0.23773584905660375,63,265
escalaropt_std,_NMF,85,Manhattan,768.157438993454,0.2791519434628975,158,566,0.2716981132075472,72,265
escalaropt_entropy,_NMF,35,Manhattan,657.9476006031036,0.2791519434628975,158,566,0.2981132075471698,79,265
escalaropt_entropy,_NMF,45,Manhattan,678.8225002288817,0.2950530035335689,167,566,0.27547169811320754,73,265
escalaropt_entropy,_NMF,55,Manhattan,697.0402247905731,0.2667844522968198,151,566,0.27547169811320754,73,265
escalaropt_entropy,_NMF,65,Manhattan,716.5944929122925,0.2226148409893993,126,566,0.2490566037735849,66,265
escalaropt_entropy,_NMF,75,Manhattan,736.637335062027,0.24381625441696114,138,566,0.2490566037735849,66,265
escalaropt_entropy,_NMF,85,Manhattan,756.8270647525787,0.215547703180212,122,566,0.2566037735849057,68,265
